ID;Date;Région;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Taux de régularité;Nombre de trains à l'heure pour un train en retard à l'arrivée;Commentaires
TER_15;2014-01;Nord Pas de Calais;19770;19507;263;1417;92.7;12.8;Nombreux coups de vent.
TER_10;2014-01;Haute Normandie;6090;6002;88;333;94.5;17.0;Agression d'un agent de conduite, tôle d'un particulier sur les caténaires, détresse d'un train de travaux, accident de personne à Maromme.
TER_8;2014-01;Champagne Ardenne;6388;6301;87;207;96.7;29.4;Droit de retrait exercé par de nombreux agents du service commercial train suite à l'agression d'un de leurs collègues en gare de Reims le 25, restrictions de circulation entre Charleville et Hirson suite à un affaissement de terrain (fontis) près de Charleville du 30 janvier à début février.
TER_11;2014-01;Languedoc Roussillon;4903;4866;37;386;92.1;11.6;Un bon mois de janvier en rupture par rapport aux mauvais résultats du dernier trimestre 2013. Les dérangements d'installation représentent la principale cause des retards.
TER_6;2014-02;Bretagne;8025;7872;153;561;92.9;13.0;Régularité impactée en février par les conséquences de la tempête Ulla (2,2 points d'irrégularité) et les travaux entre Rennes et Redon (1,7 point). 90 trains supprimés suite aux intempéries.
TER_13;2014-02;Lorraine;;;;;;;Le Président de la Région Lorraine s'est opposé, par courrier du 10 juillet 2013, à ce que SNCF transmette à l'AQST les données relatives aux trains TER lorrains en retard ou annulés, au motif qu'il n'a pas ''de visibilité sur les capacités des régions à poursuivre leurs missions d'autorité organisatrice des transports régionaux''.
TER_11;2014-03;Languedoc Roussillon;4465;4396;69;355;91.9;11.4;Toujours sur la dynamique de ce début d'année, un bon mois de mars (peu de causes externes)
TER_12;2014-03;Limousin;4088;4062;26;225;94.5;17.1;
TER_1;2014-04;Alsace;18322;18188;134;485;97.3;36.5;
TER_3;2014-04;Auvergne;4559;4497;62;291;93.5;14.5;Problèmes matériel, dérangements d'installations, événements extérieurs.
TER_5;2014-04;Bourgogne;7653;7583;70;503;93.4;14.1;Un mois d'avril qui se caractérise par une augmentation des incidents. Les résultats restent supérieurs à ceux acquis en 2012 et 2013 à la même période.
TER_6;2014-04;Bretagne;8114;8061;53;346;95.7;22.3;Régularité impacté en avril par les travaux entre Rennes et Redon (2 points d'irrégularité).
TER_10;2014-04;Haute Normandie;5789;5745;44;263;95.4;20.8;
TER_16;2014-04;Pays de la Loire;10173;10083;90;637;93.7;14.8;
TER_13;2014-04;Lorraine;;;;;;;Le Président de la Région Lorraine s'est opposé, par courrier du 10 juillet 2013, à ce que SNCF transmette à l'AQST les données relatives aux trains TER lorrains en retard ou annulés, au motif qu'il n'a pas ''de visibilité sur les capacités des régions à poursuivre leurs missions d'autorité organisatrice des transports régionaux''.
TER_6;2014-05;Bretagne;8330;8270;60;350;95.8;22.6;0,75 point d'irrégularité suite à travaux entre Rennes et La Mans.
TER_8;2014-05;Champagne Ardenne;5927;5876;51;295;95.0;18.9;Ralentissements entre Épernay et Chalons suite à des travaux de renouvellement de voie du 5 au 20 mai. Mouvement social national, régional et local le 22 mai.
TER_9;2014-05;Franche Comté;5445;5413;32;563;89.6;8.6;
TER_19;2014-05;Provence Alpes Côte d'Azur;13947;13546;401;2056;84.8;5.6;Le mois est marqué par des mouvements sociaux
TER_13;2014-05;Lorraine;;;;;;;Le Président de la Région Lorraine s'est opposé, par courrier du 10 juillet 2013, à ce que SNCF transmette à l'AQST les données relatives aux trains TER lorrains en retard ou annulés, au motif qu'il n'a pas ''de visibilité sur les capacités des régions à poursuivre leurs missions d'autorité organisatrice des transports régionaux''.
TER_2;2014-06;Aquitaine;6195;5781;414;630;89.1;8.2;Mouvement social du 11 au 24, travaux au nord de Bordeaux (ralentissements et correspondances), affluences voyageurs suite au festival Garorock à Marmande et orage le 29 avec la foudre sur le bâtiment de la gare de Bordeaux.
TER_4;2014-06;Basse Normandie;2466;2287;179;178;92.2;11.8;Nombreuses difficultés matériel ainsi que dérangements d'installation. Plusieurs évènements externes comme l'accident de personne du train 3338 en gare de Caen le 4 juin et l'affluence lors des commémorations du débarquement.
TER_7;2014-06;Centre;7752;6641;1111;577;91.3;10.5;Grève nationale du 11 au 24 juin.
TER_12;2014-06;Limousin;3446;2853;593;288;89.9;8.9;Mouvement social.
TER_19;2014-06;Provence Alpes Côte d'Azur;9834;9430;404;1630;82.7;4.8;La reprise du mouvement social occasionne des problèmes de disponibilité de matériel. Le mois est marqué par des intempéries occasionnat des suppressions.
TER_11;2014-07;Languedoc Roussillon;5140;5036;104;564;88.8;7.9;
TER_8;2014-08;Champagne Ardenne;5532;5499;33;214;96.1;24.7;
TER_12;2014-08;Limousin;3991;3964;27;202;94.9;18.6;
TER_14;2014-08;Midi Pyrénées;8477;8227;250;637;92.3;11.9;Malveillance et intempéries, dérangements sur passage à niveau et installations, difficulté de prise en charge en gare, matériel.
TER_4;2014-09;Basse Normandie;3250;3207;43;165;94.9;18.4;Des travaux urgents de traitement de la végétation ont étés organisés sur l'axe Caen-Rennes. Il y a eu beaucoup de suppressions en raison d'une tension en personnel de conduite.
TER_10;2014-09;Haute Normandie;5933;5865;68;256;95.6;21.9;
TER_1;2014-10;Alsace;20186;19950;236;905;95.5;21.0;Deux droits d'alerte suite à l'agression de contrôleurs.
TER_3;2014-10;Auvergne;6150;6026;124;372;93.8;15.2;Problèmes matériel, conséquences travaux, événements extérieurs.
TER_5;2014-10;Bourgogne;8180;8095;85;939;88.4;7.6;Malgré des conditions météorologiques favorables, l’impact des travaux (sur Bourgogne Sud, mais également apparition de LTV contraignantes sur Bourgogne Nord), conjugué à un taux de dérangements d’installations élevé et à une forte inflation des conflits avec les autres transporteurs, ont grandement contribué à ce résultat.
TER_20;2014-10;Rhône Alpes;30531;30064;467;3580;88.1;7.4;Un mois difficile marqué par les événements externes, des problèmes d'infrastructure et les autres transporteurs.
TER_10;2014-11;Haute Normandie;5363;5324;39;346;93.5;14.4;
TER_16;2014-11;Pays de la Loire;10403;10273;130;746;92.7;12.8;
TER_18;2014-11;Poitou Charentes;3273;3235;38;274;91.5;10.8;
TER_20;2014-11;Rhône Alpes;27300;26846;454;3758;86.0;6.1;Mois dégradé avec pour trois principales causes : externe, infrastructure et trains des autres activités SNCF.
TER_1;2014-12;Alsace;18677;18536;141;689;96.3;25.9;
TER_4;2014-12;Basse Normandie;3126;3079;47;232;92.5;12.3;Les mauvais résultats du mois sont dûs à de nombreuses difficultés de gestion du parc matériel (beaucoup d'absences matériel), à des dérangements d'installations ferroviaire et à des espacements et correspondances avec des Intercités. De plus, le début de mois a été marqué par le mouvement social national des 5 et 6 décembre.
TER_7;2014-12;Centre;9185;9074;111;813;91.0;10.2;Grève national le 5 décembre, nombreux dérangements d'installation et problèmes d'adhérences en début de mois.
TER_15;2014-12;Nord Pas de Calais;18923;18349;574;1647;91.0;10.1;
TER_18;2014-12;Poitou Charentes;3562;3489;73;358;89.7;8.7;
TER_12;2015-01;Limousin;4234;4186;48;313;92.5;12.4;
TER_14;2015-01;Midi Pyrénées;8726;8528;198;725;91.5;10.8;"1. Intempéries, malveillance et divagation d'animaux (232 circ.)
2. ADC TER (185 Circ.)
3. Dérangements d'installations (109 Circ.)
4. Détresse matériel roulant (76 Circ.)"
TER_18;2015-01;Poitou Charentes;3550;3495;55;328;90.6;9.7;
TER_3;2015-02;Auvergne;5418;5294;124;340;93.6;14.6;Problèmes matériel, conditions météos (intempéries), Travaux,
TER_4;2015-02;Basse Normandie;3014;2975;39;116;96.1;24.6;
TER_5;2015-02;Bourgogne;7180;7124;56;483;93.2;13.7;
TER_12;2015-02;Limousin;3795;3755;40;229;93.9;15.4;
TER_20;2015-02;Rhône Alpes;27776;26753;1023;3598;86.6;6.4;un mois de février difficile avec  les mêmes items qu'en janvier sur les causes des retards, avec en plus l'item des forts trafics sur les Alpes pendant toutes vacances scolaires des 3 zones, mars commence sous de meilleures auspices
TER_3;2015-03;Auvergne;5652;5602;50;224;96.0;24.0;Problèmes matériels, événements externes, travaux,
TER_3;2015-04;Auvergne;5670;5622;48;182;96.8;29.9;Problèmes matériels, événements externes, travaux,
TER_10;2015-04;Haute Normandie;5777;5738;39;267;95.3;20.5;
TER_14;2015-04;Midi Pyrénées;8178;8037;141;638;92.1;11.6;"1. Dérangements d'installations (131 Circ.)
2. Externe (116 circ.)
3. Matériel TER (94 Circ.)
4. ADC TER (71 Circ.)"
TER_5;2015-05;Bourgogne;7407;7360;47;524;92.9;13.0;"Exceptés l’axe Laroche – Paris et le portefeuille des « 17xxx » marqués par des problèmes sur le matériel roulant [*] et la gestion des correspondances, la production est homogène sur tout le territoire.
Le périurbain de l’étoile dijonnaise se porte bien, l’axe Sud revient à l’objectif et sort des travaux à partir du 28/05 pour retrouver la trame horaire nominale."
TER_11;2015-05;Languedoc Roussillon;4447;4397;50;493;88.8;7.9;
TER_16;2015-05;Pays de la Loire;9933;9851;82;525;94.7;17.8;
TER_19;2015-05;Provence Alpes Côte d'Azur;15272;14969;303;2110;85.9;6.1;
TER_20;2015-05;Rhône Alpes;26627;26319;308;2684;89.8;8.8;Un fléchissement en mai  avec en événements majeurs liès à l'externe et l'infrastructure
TER_5;2015-06;Bourgogne;7961;7863;98;667;91.5;10.8;"1er mois en dessous de l’objectif
4 crises majeures impactant plus de 1% de ponctualité (2 incendies en bord de voie, 1 dérangment PAI et 1 incident caténaire).  Outre les 4 crises en période de pointe, l’artère PLM aura été marquée par de nombreux dérangements d’installation et par les problèmes sur le parc matériel roulant."
TER_6;2015-06;Bretagne;8494;8446;48;362;95.7;22.3;
TER_17;2015-06;Picardie;11499;11266;233;1063;90.6;9.6;Un mois marqué essentiellement par des événements extérieurs à l'EF (74%), dont les conséquences des fortes chaleurs du 30 juin.
TER_18;2015-06;Poitou Charentes;3504;3479;25;305;91.2;10.4;Difficultés liées aux fortes  ainsi que difficultés liées à la mise en service du nouveau système de télécommande des aiguilles à St Benoit (Sud Poitiers).
TER_7;2015-07;Centre;9371;9099;272;831;90.9;9.9;Résultat en dessous de l'objectif : Les événements marquants sur les lignes Euréliennes, des causes Externes avec des colis suspects, signal d'alarme sur Transilien, des causes fortes chaleurs avec mise en place de limitation de vitesse. Les lignes Centre, marquées également par les fortes chaleurs et leurs conséquences sur les infrastructures (mise en place de limitation de vitesse pour préserver les installations), mais aussi origine de nombreux incendies (feux de talus, champs ...). Enfin l'événement ayant le plus de conséquences sur la ponctualité est l'incendie sous le  pont de Grammont du 11 juillet, avec des interruptions de circulations pendant 3 jours puis des restrictions de circulations pour une durée d'une semaine. Il est à noter un point positif, la bonne tenue du parc matériel TER.
TER_10;2015-07;Haute Normandie;6017;5976;41;276;95.4;20.7;
TER_17;2015-07;Picardie;10368;10085;283;870;91.4;10.6;Un mois en-dessous de l'objectif même si en amélioration par rapport au mois de juin, avec notamment un lourd impact des fortes chaleurs et des dérangements d'installations.
TER_19;2015-07;Provence Alpes Côte d'Azur;15718;15118;600;3141;79.2;3.8;
TER_3;2015-08;Auvergne;5983;5899;84;429;92.7;12.8;Dérangements d'installations, évenements externes, problèmes matériels
TER_6;2015-08;Bretagne;7050;6980;70;358;94.9;18.5;
TER_12;2015-08;Limousin;4113;4070;43;392;90.4;9.4;"De manière générale, les principaux retards en aout sont liés :
• Aux défaillances de l’infrastructure pour 4,8 points (en légère baisse par rapport au mois précédent à 5 points) suite en particulier à la mise en place de LTV pour défaut de géométrie de la voie sur la ligne 2, des  dérangements de block et d’intervalle (compteur d’essieux) sur les lignes 2, 4, 5, 8 et 10. A noter aussi quelques dérangements de signalisation et PN .
• Aux causes externes pour quasi 1,9 points  avec comme faits marquants   des chocs avec arbres suite intempéries et des divagations de bestiaux.
• Aux défaillances du matériel roulant (1 point), en légère baisse par rapport au mois précédent avec quelques demandes de secours en ligne, des défaillances de portes, Grog, freins…
•  Aux correspondances et prises en charge clientèle (0,70 point), avec l’effet groupe et PSH lié aux vacances scolaires.
• A des causes liées aux conducteurs et ASCT pour 0,5 point.
Suppressions :
• 13  pour défauts ou défaillances de matériel.
• 19  pour absences et/ou défaut de conducteurs. 
• 3  suite à erreur de commande
• 16  pour l’externe suite d’un accident de personne et intempérie
• 2  suite à absence d’agent circulation sur ligne 5"
TER_4;2015-09;Basse Normandie;3165;3121;44;151;95.2;19.7;A l'image de l'année dernière le mois de septembre montre une amélioration par rapport à l'été. Le mois a été marqué par de nombreux évènements exterieurs qui ont fortement impacté la production notament au niveau des suppressions (obstacles, travaux, accident de personne...)
TER_10;2015-09;Haute Normandie;5881;5826;55;299;94.9;18.5;
TER_14;2015-09;Midi Pyrénées;8777;8564;213;789;90.8;9.9;"1. Externe (207 circ.)
2. Dérangements d'installations (125 Circ.)
3. ADC TER (105 Circ.)
4. Matériel TER (106 Circ.)"
TER_16;2015-09;Pays de la Loire;11631;11456;175;817;92.9;13.0;
TER_1;2015-10;Alsace;19454;19261;193;802;95.8;23.0;Travaux d’infrastructure et nombreux heurts avec gibiers
TER_9;2015-10;Franche Comté;5722;5698;24;457;92.0;11.5;
TER_11;2015-10;Languedoc Roussillon;4448;4391;57;498;88.7;7.8;
TER_20;2015-10;Rhône Alpes;28761;28386;375;3281;88.4;7.7;"Octobre est en amélioration  par rapport à septembre  sur les 2 items; les événements externes et Infrastructure sont les plus prépondérants  dans ce mois"
